ID,ExperimentID,Algorithm,TimeDuration,Rounds,TotalMessages,MaxSentFromNode,MaxReceivedByNode,OKPercentage,CorruptedPercentage,LostPercentage,OKCount,CorruptedCount,LostCount,AliveNodesCount,DeadNodesCount,TimerExpired,Timer,NodeCount,MulticastDomains,GossipFanOut,DelayMean,AliveProbability,LossProbability,CorruptionProbability
1578,546,GossipPushPull,1439468354,7,18000,49,49,30,32.6,37.4,150,163,187,312,188,0,500,500,4,3,50,0.6,0.2,0.2
1579,547,Broadcast,102951994,1,499,499,499,28.8,11.8,59.4,144,59,297,296,204,0,500,500,4,3,50,0.6,0.3,0.3
1580,547,Singlecast,76561884,1,1,1,1,0.2,0,99.8,1,0,499,296,204,0,500,500,4,3,50,0.6,0.3,0.3
1581,547,Multicast,11964941078,4,499,127,127,14.8,25.4,59.8,74,127,299,296,204,0,500,500,4,3,50,0.6,0.3,0.3
1582,547,GossipPull,148072666056,17,16445,40,40,9.6,49.6,40.8,48,248,204,296,204,0,500,500,4,3,50,0.6,0.3,0.3
1583,547,GossipPush,246757396415,14,4680,39,39,21.2,38,40.8,106,190,204,296,204,0,500,500,4,3,50,0.6,0.3,0.3
1584,547,GossipPushPull,2465081253,8,21000,59,59,14.4,44.8,40.8,72,224,204,296,204,0,500,500,4,3,50,0.6,0.3,0.3
1585,548,Broadcast,102937618,1,499,499,499,66.4,6.2,27.4,332,31,137,403,97,0,500,500,4,3,50,0.8,0.1,0.1
1586,548,Singlecast,135852104,1,2,1,1,0.6,0,99.4,3,0,497,403,97,0,500,500,4,3,50,0.8,0.1,0.1
1587,548,Multicast,5296521536,4,499,127,127,64.4,8.2,27.4,322,41,137,403,97,0,500,500,4,3,50,0.8,0.1,0.1
1588,548,GossipPull,2609373478,9,8259,21,21,62.8,17.8,19.4,314,89,97,403,97,0,500,500,4,3,50,0.8,0.1,0.1
1589,548,GossipPush,146280050119,10,4515,27,27,56.6,24,19.4,283,120,97,403,97,0,500,500,4,3,50,0.8,0.1,0.1
1590,548,GossipPushPull,663065385,6,15000,44,44,68.6,12,19.4,343,60,97,403,97,0,500,500,4,3,50,0.8,0.1,0.1
1591,549,Broadcast,103076333,1,499,499,499,52.6,12.8,34.6,263,64,173,409,91,0,500,500,4,3,50,0.8,0.2,0.2
1592,549,Singlecast,117022219,1,2,1,1,0.4,0,99.6,2,0,498,409,91,0,500,500,4,3,50,0.8,0.2,0.2
1593,549,Multicast,9742465281,4,499,127,127,14.2,26.6,59.2,71,133,296,409,91,0,500,500,4,3,50,0.8,0.2,0.2
1594,549,GossipPull,5021833993,10,8641,24,24,43.8,38,18.2,219,190,91,409,91,0,500,500,4,3,50,0.8,0.2,0.2
1595,549,GossipPush,152116668611,10,4221,27,27,39,42.8,18.2,195,214,91,409,91,0,500,500,4,3,50,0.8,0.2,0.2
1596,549,GossipPushPull,1085404728,7,18000,49,49,38.4,43.4,18.2,192,217,91,409,91,0,500,500,4,3,50,0.8,0.2,0.2
1597,550,Broadcast,100940269,1,499,499,499,43.8,17.6,38.6,219,88,193,408,92,0,500,500,4,3,50,0.8,0.3,0.3
1598,550,Singlecast,87140638,1,1,1,1,0.2,0,99.8,1,0,499,408,92,0,500,500,4,3,50,0.8,0.3,0.3
1599,550,Multicast,10993133802,4,499,127,127,28.4,17,54.6,142,85,273,408,92,0,500,500,4,3,50,0.8,0.3,0.3
1600,550,GossipPull,16965245392,11,9686,25,25,15.8,65.8,18.4,79,329,92,408,92,0,500,500,4,3,50,0.8,0.3,0.3
1601,550,GossipPush,199986006174,13,5982,36,36,9.8,71.8,18.4,49,359,92,408,92,0,500,500,4,3,50,0.8,0.3,0.3
1602,550,GossipPushPull,1168120056,8,21000,58,58,30.6,51,18.4,153,255,92,408,92,0,500,500,4,3,50,0.8,0.3,0.3
1603,551,Broadcast,102342566,1,499,499,499,80.8,8.6,10.6,404,43,53,500,0,0,500,500,4,3,50,1,0.1,0.1
1604,551,Singlecast,97601124,1,1,1,1,0.4,0,99.6,2,0,498,500,0,0,500,500,4,3,50,1,0.1,0.1
1605,551,Multicast,7549601441,4,499,127,127,38.8,29.8,31.4,194,149,157,500,0,0,500,500,4,3,50,1,0.1,0.1
1606,551,GossipPull,1093752556,11,7347,19,19,57.2,42.8,0,286,214,0,500,0,0,500,500,4,3,50,1,0.1,0.1
1607,551,GossipPush,127303205354,9,4425,24,24,44.2,55.8,0,221,279,0,500,0,0,500,500,4,3,50,1,0.1,0.1
1608,551,GossipPushPull,612710994,6,15000,43,43,74,26,0,370,130,0,500,0,0,500,500,4,3,50,1,0.1,0.1
1609,552,Broadcast,102799589,1,499,499,499,63.8,17,19.2,319,85,96,500,0,0,500,500,4,3,50,1,0.2,0.2
1610,552,Singlecast,39739254,1,2,1,1,0.4,0,99.6,2,0,498,500,0,0,500,500,4,3,50,1,0.2,0.2
1611,552,Multicast,8460990866,4,499,127,127,32.8,31,36.2,164,155,181,500,0,0,500,500,4,3,50,1,0.2,0.2
1612,552,GossipPull,1345891840,10,7977,20,20,50.6,49.4,0,253,247,0,500,0,0,500,500,4,3,50,1,0.2,0.2
1613,552,GossipPush,130902780415,10,5730,27,27,32.2,67.8,0,161,339,0,500,0,0,500,500,4,3,50,1,0.2,0.2
1614,552,GossipPushPull,621621928,6,15000,44,44,44.6,55.4,0,223,277,0,500,0,0,500,500,4,3,50,1,0.2,0.2
1615,553,Broadcast,103094755,1,499,499,499,52.6,19.2,28.2,263,96,141,500,0,0,500,500,4,3,50,1,0.3,0.3
1616,553,Singlecast,127545396,1,3,1,1,0.4,0.4,99.2,2,2,496,500,0,0,500,500,4,3,50,1,0.3,0.3
1617,553,Multicast,11905141517,4,499,127,127,14,21.2,64.8,70,106,324,500,0,0,500,500,4,3,50,1,0.3,0.3
1618,553,GossipPull,2901946186,10,8189,21,21,29.8,70.2,0,149,351,0,500,0,0,500,500,4,3,50,1,0.3,0.3
1619,553,GossipPush,139466468016,10,5250,27,27,42.6,57.4,0,213,287,0,500,0,0,500,500,4,3,50,1,0.3,0.3
1620,553,GossipPushPull,784483123,7,18000,50,50,30.2,69.8,0,151,349,0,500,0,0,500,500,4,3,50,1,0.3,0.3
1621,6000,Broadcast,23567775,1,599,599,599,52.1666666666667,3.66666666666667,44.1666666666667,313,22,265,368,232,0,600,600,2,1,10,0.6,0.1,0.1
1622,6000,Singlecast,104867065,1,8,1,1,1.16666666666667,0.166666666666667,98.6666666666667,7,1,592,368,232,0,600,600,2,1,10,0.6,0.1,0.1
1623,6000,Multicast,6852845413,2,599,300,300,49.1666666666667,6,44.8333333333333,295,36,269,368,232,0,600,600,2,1,10,0.6,0.1,0.1
1624,6000,GossipPull,417667850159,23,9713,21,21,46,15.5,38.5,276,93,231,368,232,0,600,600,2,1,10,0.6,0.1,0.1
1625,6000,GossipPush,628168932703,26,3713,24,24,40,21.3333333333333,38.6666666666667,240,128,232,368,232,1,600,600,2,1,10,0.6,0.1,0.1
1626,6000,GossipPushPull,0,26,0,0,0,0.333333333333333,0,99.6666666666667,2,0,598,368,232,0,600,600,2,1,10,0.6,0.1,0.1
1627,6001,Broadcast,24733672,1,599,599,599,39.8333333333333,8.16666666666667,52,239,49,312,381,219,0,600,600,2,1,10,0.6,0.2,0.2
1628,6001,Singlecast,36926992,1,3,1,1,0.333333333333333,0.166666666666667,99.5,2,1,597,381,219,0,600,600,2,1,10,0.6,0.2,0.2
1629,6001,Multicast,7358594881,2,599,300,300,37.5,11.1666666666667,51.3333333333333,225,67,308,381,219,0,600,600,2,1,10,0.6,0.2,0.2
1630,6001,GossipPull,634723945398,30,11686,26,25,4,59.5,36.5,24,357,219,381,219,1,600,600,2,1,10,0.6,0.2,0.2
1631,6001,GossipPush,0,30,0,0,0,0.333333333333333,0,99.6666666666667,2,0,598,381,219,0,600,600,2,1,10,0.6,0.2,0.2
1632,6001,GossipPushPull,435715662302,17,19546,47,45,30.5,33,36.5,183,198,219,381,219,0,600,600,2,1,10,0.6,0.2,0.2
1633,6002,Broadcast,24194458,1,599,599,599,30,14.6666666666667,55.3333333333333,180,88,332,360,240,0,600,600,2,1,10,0.6,0.3,0.3
1634,6002,Singlecast,7514000,1,1,1,1,0.166666666666667,0,99.8333333333333,1,0,599,360,240,0,600,600,2,1,10,0.6,0.3,0.3
1635,6002,Multicast,8395798010,2,599,300,300,17.1666666666667,11,71.8333333333333,103,66,431,360,240,0,600,600,2,1,10,0.6,0.3,0.3
1636,6002,GossipPull,623269014933,30,13143,28,28,6.33333333333333,53.8333333333333,39.8333333333333,38,323,239,360,240,1,600,600,2,1,10,0.6,0.3,0.3
1637,6002,GossipPush,813869858353,30,1,0,1,0.333333333333333,0,99.6666666666667,2,0,598,360,240,0,600,600,2,1,10,0.6,0.3,0.3
1638,6002,GossipPushPull,470500227522,17,19453,54,45,18,42,40,108,252,240,360,240,0,600,600,2,1,10,0.6,0.3,0.3
1639,6003,Broadcast,23977206,1,599,599,599,67.3333333333333,6.16666666666667,26.5,404,37,159,486,114,0,600,600,2,1,10,0.8,0.1,0.1
1640,6003,Singlecast,100054026,1,8,1,1,1.33333333333333,0,98.6666666666667,8,0,592,486,114,0,600,600,2,1,10,0.8,0.1,0.1
1641,6003,Multicast,4200711235,2,599,300,300,65.1666666666667,8,26.8333333333333,391,48,161,486,114,0,600,600,2,1,10,0.8,0.1,0.1
1642,6003,GossipPull,314524809949,21,8025,19,19,58.1666666666667,22.8333333333333,19,349,137,114,486,114,0,600,600,2,1,10,0.8,0.1,0.1
1643,6003,GossipPush,483712240334,24,5357,23,23,40.6666666666667,40.3333333333333,19,244,242,114,486,114,0,600,600,2,1,10,0.8,0.1,0.1
1644,6003,GossipPushPull,11205236433,12,13200,34,34,44.8333333333333,36.1666666666667,19,269,217,114,486,114,0,600,600,2,1,10,0.8,0.1,0.1
1645,6004,Broadcast,24391143,1,599,599,599,53.6666666666667,15.1666666666667,31.1666666666667,322,91,187,497,103,0,600,600,2,1,10,0.8,0.2,0.2
1646,6004,Singlecast,26873633,1,3,1,1,0.5,0,99.5,3,0,597,497,103,0,600,600,2,1,10,0.8,0.2,0.2
1647,6004,Multicast,4803933346,2,599,300,300,52.6666666666667,14.1666666666667,33.1666666666667,316,85,199,497,103,0,600,600,2,1,10,0.8,0.2,0.2
1648,6004,GossipPull,392123975023,23,8259,19,19,44.1666666666667,38.6666666666667,17.1666666666667,265,232,103,497,103,0,600,600,2,1,10,0.8,0.2,0.2
1649,6004,GossipPush,555034389256,25,4583,24,24,29.1666666666667,53.6666666666667,17.1666666666667,175,322,103,497,103,0,600,600,2,1,10,0.8,0.2,0.2
1650,6004,GossipPushPull,17919420600,11,12000,31,31,39.5,43.3333333333333,17.1666666666667,237,260,103,497,103,0,600,600,2,1,10,0.8,0.2,0.2
1651,6005,Broadcast,22994876,1,599,599,599,38.8333333333333,15.1666666666667,46,233,91,276,472,128,0,600,600,2,1,10,0.8,0.3,0.3
1652,6005,Singlecast,36992585,1,4,1,1,0.666666666666667,0,99.3333333333333,4,0,596,472,128,0,600,600,2,1,10,0.8,0.3,0.3
1653,6005,Multicast,6657153457,2,599,300,300,39.3333333333333,17.3333333333333,43.3333333333333,236,104,260,472,128,0,600,600,2,1,10,0.8,0.3,0.3
1654,6005,GossipPull,588171177841,30,10993,24,24,15.6666666666667,63,21.3333333333333,94,378,128,472,128,1,600,600,2,1,10,0.8,0.3,0.3
1655,6005,GossipPush,0,30,0,0,0,0.166666666666667,0,99.8333333333333,1,0,599,472,128,0,600,600,2,1,10,0.8,0.3,0.3
1656,6005,GossipPushPull,388303506025,17,19246,45,44,25.6666666666667,53,21.3333333333333,154,318,128,472,128,0,600,600,2,1,10,0.8,0.3,0.3
1657,6006,Broadcast,28379456,1,599,599,599,81,8.66666666666667,10.3333333333333,486,52,62,600,0,0,600,600,2,1,10,1,0.1,0.1
1658,6006,Singlecast,4435278,1,1,1,1,0.166666666666667,0,99.8333333333333,1,0,599,600,0,0,600,600,2,1,10,1,0.1,0.1
1659,6006,Multicast,1140308175,2,599,300,300,82.5,8,9.5,495,48,57,600,0,0,600,600,2,1,10,1,0.1,0.1
1660,6006,GossipPull,253998118688,19,5708,13,13,64.1666666666667,35.8333333333333,0,385,215,0,600,0,0,600,600,2,1,10,1,0.1,0.1
1661,6006,GossipPush,320519067938,19,4857,18,18,56.1666666666667,43.8333333333333,0,337,263,0,600,0,0,600,600,2,1,10,1,0.1,0.1
1662,6006,GossipPushPull,2235327509,10,10800,29,29,72.8333333333333,27.1666666666667,0,437,163,0,600,0,0,600,600,2,1,10,1,0.1,0.1
1663,6007,Broadcast,24974037,1,599,599,599,60.5,16.8333333333333,22.6666666666667,363,101,136,600,0,0,600,600,2,1,10,1,0.2,0.2
1664,6007,Singlecast,45330377,1,4,1,1,0.666666666666667,0,99.3333333333333,4,0,596,600,0,0,600,600,2,1,10,1,0.2,0.2
1665,6007,Multicast,3350016227,2,599,300,300,60.5,17,22.5,363,102,135,600,0,0,600,600,2,1,10,1,0.2,0.2
1666,6007,GossipPull,286389193827,20,6331,14,14,4.5,95.5,0,27,573,0,600,0,0,600,600,2,1,10,1,0.2,0.2
1667,6007,GossipPush,422890782548,27,8801,26,26,36.3333333333333,63.6666666666667,0,218,382,0,600,0,0,600,600,2,1,10,1,0.2,0.2
1668,6007,GossipPushPull,7078676935,12,13200,33,33,30.5,69.5,0,183,417,0,600,0,0,600,600,2,1,10,1,0.2,0.2
1669,6008,Broadcast,24638363,1,599,599,599,48.1666666666667,21.1666666666667,30.6666666666667,289,127,184,600,0,0,600,600,2,1,10,1,0.3,0.3
1670,6008,Singlecast,24666304,1,2,1,1,0.166666666666667,0.166666666666667,99.6666666666667,1,1,598,600,0,0,600,600,2,1,10,1,0.3,0.3
1671,6008,Multicast,4536758778,2,599,300,300,23.1666666666667,21.5,55.3333333333333,139,129,332,600,0,0,600,600,2,1,10,1,0.3,0.3
1672,6008,GossipPull,409663211785,24,7096,15,15,24,76,0,144,456,0,600,0,0,600,600,2,1,10,1,0.3,0.3
1673,6008,GossipPush,439638139998,25,7807,24,24,33.8333333333333,66.1666666666667,0,203,397,0,600,0,0,600,600,2,1,10,1,0.3,0.3
1674,6008,GossipPushPull,15044099824,15,16800,37,37,30.8333333333333,69.1666666666667,0,185,415,0,600,0,0,600,600,2,1,10,1,0.3,0.3
1675,6009,Broadcast,104611491,1,599,599,599,49.6666666666667,4.66666666666667,45.6666666666667,298,28,274,367,233,0,600,600,2,1,50,0.6,0.1,0.1
1676,6009,Singlecast,87670089,1,1,1,1,0.166666666666667,0,99.8333333333333,1,0,599,367,233,0,600,600,2,1,50,0.6,0.1,0.1
1677,6009,Multicast,7172992583,2,599,300,300,24.8333333333333,4.83333333333333,70.3333333333333,149,29,422,367,233,0,600,600,2,1,50,0.6,0.1,0.1
1678,6009,GossipPull,454810641228,24,10005,23,23,6.5,54.6666666666667,38.8333333333333,39,328,233,367,233,0,600,600,2,1,50,0.6,0.1,0.1
1679,6009,GossipPush,574640592591,24,3551,23,23,40.3333333333333,20.8333333333333,38.8333333333333,242,125,233,367,233,0,600,600,2,1,50,0.6,0.1,0.1
1680,6009,GossipPushPull,39468249594,12,13200,35,35,32.1666666666667,29,38.8333333333333,193,174,233,367,233,0,600,600,2,1,50,0.6,0.1,0.1
1681,6010,Broadcast,104916548,1,599,599,599,37.6666666666667,9.83333333333333,52.5,226,59,315,344,256,0,600,600,2,1,50,0.6,0.2,0.2
1682,6010,Singlecast,60747645,1,1,1,1,0.333333333333333,0,99.6666666666667,2,0,598,344,256,0,600,600,2,1,50,0.6,0.2,0.2
1683,6010,Multicast,8092963083,2,599,300,300,19.3333333333333,9.83333333333333,70.8333333333333,116,59,425,344,256,0,600,600,2,1,50,0.6,0.2,0.2
1684,6010,GossipPull,724578567482,33,13665,29,28,19.8333333333333,37.5,42.6666666666667,119,225,256,344,256,1,600,600,2,1,50,0.6,0.2,0.2
1685,6010,GossipPush,0,33,0,0,0,0.166666666666667,0.166666666666667,99.6666666666667,1,1,598,344,256,0,600,600,2,1,50,0.6,0.2,0.2
1686,6010,GossipPushPull,541373507857,17,19879,49,43,34.3333333333333,23,42.6666666666667,206,138,256,344,256,0,600,600,2,1,50,0.6,0.2,0.2
1687,6011,Broadcast,103054233,1,599,599,599,29.6666666666667,12.1666666666667,58.1666666666667,178,73,349,346,254,0,600,600,2,1,50,0.6,0.3,0.3
1688,6011,Singlecast,105086822,1,2,1,1,0.5,0,99.5,3,0,597,346,254,0,600,600,2,1,50,0.6,0.3,0.3
1689,6011,Multicast,8731994134,2,599,300,300,14.1666666666667,12.5,73.3333333333333,85,75,440,346,254,0,600,600,2,1,50,0.6,0.3,0.3
1690,6011,GossipPull,780874579167,35,14494,32,28,22.6666666666667,35,42.3333333333333,136,210,254,346,254,1,600,600,2,1,50,0.6,0.3,0.3
1691,6011,GossipPush,0,35,0,0,0,0.166666666666667,0.166666666666667,99.6666666666667,1,1,598,346,254,0,600,600,2,1,50,0.6,0.3,0.3
1692,6011,GossipPushPull,691031422024,20,24548,59,51,20.1666666666667,37.5,42.3333333333333,121,225,254,346,254,0,600,600,2,1,50,0.6,0.3,0.3
1693,6012,Broadcast,103441115,1,599,599,599,65,9.33333333333333,25.6666666666667,390,56,154,491,109,0,600,600,2,1,50,0.8,0.1,0.1
1694,6012,Singlecast,84496332,1,1,1,1,0.333333333333333,0,99.6666666666667,2,0,598,491,109,0,600,600,2,1,50,0.8,0.1,0.1
1695,6012,Multicast,4456239949,2,599,300,300,32.8333333333333,6.66666666666667,60.5,197,40,363,491,109,0,600,600,2,1,50,0.8,0.1,0.1
1696,6012,GossipPull,421673261203,24,7955,18,18,66.3333333333333,15.5,18.1666666666667,398,93,109,491,109,0,600,600,2,1,50,0.8,0.1,0.1
1697,6012,GossipPush,439413251598,21,4085,20,20,55.1666666666667,26.6666666666667,18.1666666666667,331,160,109,491,109,0,600,600,2,1,50,0.8,0.1,0.1
1698,6012,GossipPushPull,13386079726,12,13200,32,32,63.5,18.3333333333333,18.1666666666667,381,110,109,491,109,0,600,600,2,1,50,0.8,0.1,0.1
1699,6013,Broadcast,102920993,1,599,599,599,53.5,12.1666666666667,34.3333333333333,321,73,206,490,110,0,600,600,2,1,50,0.8,0.2,0.2
1700,6013,Singlecast,51575717,1,1,1,1,0.333333333333333,0,99.6666666666667,2,0,598,490,110,0,600,600,2,1,50,0.8,0.2,0.2
1701,6013,Multicast,5369158611,2,599,300,300,26.6666666666667,11.8333333333333,61.5,160,71,369,490,110,0,600,600,2,1,50,0.8,0.2,0.2
1702,6013,GossipPull,367765261512,22,8089,18,18,54.5,27.1666666666667,18.3333333333333,327,163,110,490,110,0,600,600,2,1,50,0.8,0.2,0.2
1703,6013,GossipPush,482827495073,22,4155,21,21,41.3333333333333,40.3333333333333,18.3333333333333,248,242,110,490,110,0,600,600,2,1,50,0.8,0.2,0.2
1704,6013,GossipPushPull,20445857891,12,13200,31,31,42.3333333333333,39.5,18.1666666666667,254,237,109,490,110,0,600,600,2,1,50,0.8,0.2,0.2
1705,6014,Broadcast,103881648,1,599,599,599,37.5,16.8333333333333,45.6666666666667,225,101,274,489,111,0,600,600,2,1,50,0.8,0.3,0.3
1706,6014,Singlecast,72729878,1,1,1,1,0.333333333333333,0,99.6666666666667,2,0,598,489,111,0,600,600,2,1,50,0.8,0.3,0.3
1707,6014,Multicast,6695349531,2,599,300,300,19.3333333333333,36.6666666666667,44,116,220,264,489,111,0,600,600,2,1,50,0.8,0.3,0.3
1708,6014,GossipPull,531857774168,27,9265,22,22,4.16666666666667,77.3333333333333,18.5,25,464,111,489,111,0,600,600,2,1,50,0.8,0.3,0.3
1709,6014,GossipPush,630436566479,27,2480,23,23,9.16666666666667,68.3333333333333,22.5,55,410,135,489,111,1,600,600,2,1,50,0.8,0.3,0.3
1710,6014,GossipPushPull,40976803765,31,19200,45,45,16.6666666666667,64.8333333333333,18.5,100,389,111,489,111,0,600,600,2,1,50,0.8,0.3,0.3
1711,6015,Broadcast,103098280,1,599,599,599,79.3333333333333,8.5,12.1666666666667,476,51,73,600,0,0,600,600,2,1,50,1,0.1,0.1
1712,6015,Singlecast,80940192,1,2,1,1,0.166666666666667,0.333333333333333,99.5,1,2,597,600,0,0,600,600,2,1,50,1,0.1,0.1
1713,6015,Multicast,1823607906,2,599,300,300,40.3333333333333,9.16666666666667,50.5,242,55,303,600,0,0,600,600,2,1,50,1,0.1,0.1
1714,6015,GossipPull,222815842648,19,6472,14,14,59,41,0,354,246,0,600,0,0,600,600,2,1,50,1,0.1,0.1
1715,6015,GossipPush,341344402063,19,4379,18,18,71,29,0,426,174,0,600,0,0,600,600,2,1,50,1,0.1,0.1
1716,6015,GossipPushPull,3501056181,10,10800,30,30,59.6666666666667,40.3333333333333,0,358,242,0,600,0,0,600,600,2,1,50,1,0.1,0.1
1717,6016,Broadcast,103027594,1,599,599,599,65.6666666666667,16.8333333333333,17.5,394,101,105,600,0,0,600,600,2,1,50,1,0.2,0.2
1718,6016,Singlecast,77774196,1,1,1,1,0.166666666666667,0,99.8333333333333,1,0,599,600,0,0,600,600,2,1,50,1,0.2,0.2
1719,6016,Multicast,3411091411,2,599,300,300,32.8333333333333,14.5,52.6666666666667,197,87,316,600,0,0,600,600,2,1,50,1,0.2,0.2
1720,6016,GossipPull,299283294589,20,6037,14,14,35.6666666666667,64.3333333333333,0,214,386,0,600,0,0,600,600,2,1,50,1,0.2,0.2
1721,6016,GossipPush,356320464694,19,4554,18,18,31.8333333333333,68.1666666666667,0,191,409,0,600,0,0,600,600,2,1,50,1,0.2,0.2
1722,6016,GossipPushPull,8038386946,10,10800,28,28,40.5,59.5,0,243,357,0,600,0,0,600,600,2,1,50,1,0.2,0.2
1723,6017,Broadcast,104106225,1,599,599,599,47.3333333333333,21.6666666666667,31,284,130,186,600,0,0,600,600,2,1,50,1,0.3,0.3
1724,6017,Singlecast,64560683,1,1,1,1,0.166666666666667,0.166666666666667,99.6666666666667,1,1,598,600,0,0,600,600,2,1,50,1,0.3,0.3
1725,6017,Multicast,4615337190,2,599,300,300,24.1666666666667,22.6666666666667,53.1666666666667,145,136,319,600,0,0,600,600,2,1,50,1,0.3,0.3
1726,6017,GossipPull,425951363453,24,6843,15,15,35.8333333333333,64.1666666666667,0,215,385,0,600,0,0,600,600,2,1,50,1,0.3,0.3
1727,6017,GossipPush,522184134316,29,8938,28,28,7.83333333333333,92.1666666666667,0,47,553,0,600,0,0,600,600,2,1,50,1,0.3,0.3
1728,6017,GossipPushPull,14783633138,12,13200,34,34,26.8333333333333,73.1666666666667,0,161,439,0,600,0,0,600,600,2,1,50,1,0.3,0.3
1729,6018,Broadcast,24295407,1,599,599,599,49.5,6.16666666666667,44.3333333333333,297,37,266,363,237,0,600,600,3,2,10,0.6,0.1,0.1
1730,6018,Singlecast,27816380,1,3,1,1,0.5,0,99.5,3,0,597,363,237,0,600,600,3,2,10,0.6,0.1,0.1
1731,6018,Multicast,9130770719,3,599,201,201,51,3.5,45.5,306,21,273,363,237,0,600,600,3,2,10,0.6,0.1,0.1
1732,6018,GossipPull,129974716585,14,11330,24,24,40.6666666666667,20,39.3333333333333,244,120,236,363,237,0,600,600,3,2,10,0.6,0.1,0.1
1733,6018,GossipPush,317548238903,15,4090,28,28,23.6666666666667,36.8333333333333,39.5,142,221,237,363,237,0,600,600,3,2,10,0.6,0.1,0.1
1734,6018,GossipPushPull,3580409061,9,19200,45,45,51,9.5,39.5,306,57,237,363,237,0,600,600,3,2,10,0.6,0.1,0.1
1735,6019,Broadcast,25226648,1,599,599,599,42,10.1666666666667,47.8333333333333,252,61,287,382,218,0,600,600,3,2,10,0.6,0.2,0.2
1736,6019,Singlecast,114631470,1,10,1,1,1.66666666666667,0,98.3333333333333,10,0,590,382,218,0,600,600,3,2,10,0.6,0.2,0.2
1737,6019,Multicast,9775975212,3,599,201,201,42.1666666666667,9,48.8333333333333,253,54,293,382,218,0,600,600,3,2,10,0.6,0.2,0.2
1738,6019,GossipPull,162402222335,15,11890,26,26,26.8333333333333,36.8333333333333,36.3333333333333,161,221,218,382,218,0,600,600,3,2,10,0.6,0.2,0.2
1739,6019,GossipPush,311524002024,15,4522,28,28,31.5,32.1666666666667,36.3333333333333,189,193,218,382,218,0,600,600,3,2,10,0.6,0.2,0.2
1740,6019,GossipPushPull,5221678509,10,21600,57,57,16.3333333333333,47.3333333333333,36.3333333333333,98,284,218,382,218,0,600,600,3,2,10,0.6,0.2,0.2
1741,6020,Broadcast,23799317,1,599,599,599,27.8333333333333,14.3333333333333,57.8333333333333,167,86,347,366,234,0,600,600,3,2,10,0.6,0.3,0.3
1742,6020,Singlecast,14519079,1,1,1,1,0.166666666666667,0,99.8333333333333,1,0,599,366,234,0,600,600,3,2,10,0.6,0.3,0.3
1743,6020,Multicast,14666700556,3,599,201,201,8.83333333333333,24.6666666666667,66.5,53,148,399,366,234,0,600,600,3,2,10,0.6,0.3,0.3
1744,6020,GossipPull,239591553526,17,13550,29,29,14.6666666666667,46.3333333333333,39,88,278,234,366,234,0,600,600,3,2,10,0.6,0.3,0.3
1745,6020,GossipPush,418861084870,18,4122,34,34,7.5,53.5,39,45,321,234,366,234,0,600,600,3,2,10,0.6,0.3,0.3
1746,6020,GossipPushPull,10166851801,10,21600,50,50,7,54.1666666666667,38.8333333333333,42,325,233,366,234,0,600,600,3,2,10,0.6,0.3,0.3
1747,6021,Broadcast,25000088,1,599,599,599,66.3333333333333,8,25.6666666666667,398,48,154,488,112,0,600,600,3,2,10,0.8,0.1,0.1
1748,6021,Singlecast,27663204,1,2,1,1,0.333333333333333,0,99.6666666666667,2,0,598,488,112,0,600,600,3,2,10,0.8,0.1,0.1
1749,6021,Multicast,5520404850,3,599,201,201,43,29.8333333333333,27.1666666666667,258,179,163,488,112,0,600,600,3,2,10,0.8,0.1,0.1
1750,6021,GossipPull,19090441196,12,9245,20,20,47.3333333333333,34.1666666666667,18.5,284,205,111,488,112,0,600,600,3,2,10,0.8,0.1,0.1
1751,6021,GossipPush,250118137551,13,4310,24,24,33.6666666666667,47.8333333333333,18.5,202,287,111,488,112,0,600,600,3,2,10,0.8,0.1,0.1
1752,6021,GossipPushPull,779885632,8,16800,41,41,42.6666666666667,38.8333333333333,18.5,256,233,111,488,112,0,600,600,3,2,10,0.8,0.1,0.1
1753,6022,Broadcast,24347119,1,599,599,599,54.8333333333333,10.8333333333333,34.3333333333333,329,65,206,483,117,0,600,600,3,2,10,0.8,0.2,0.2
1754,6022,Singlecast,10660273,1,2,1,1,0.333333333333333,0,99.6666666666667,2,0,598,483,117,0,600,600,3,2,10,0.8,0.2,0.2
1755,6022,Multicast,8060765084,3,599,201,201,31.6666666666667,11.8333333333333,56.5,190,71,339,483,117,0,600,600,3,2,10,0.8,0.2,0.2
1756,6022,GossipPull,82987669471,14,10044,22,22,33.5,47,19.5,201,282,117,483,117,0,600,600,3,2,10,0.8,0.2,0.2
1757,6022,GossipPush,251724561686,13,4384,24,24,27.5,53,19.5,165,318,117,483,117,0,600,600,3,2,10,0.8,0.2,0.2
1758,6022,GossipPushPull,1423568747,8,16800,41,41,38.5,42,19.5,231,252,117,483,117,0,600,600,3,2,10,0.8,0.2,0.2
1759,6023,Broadcast,24903766,1,599,599,599,38.1666666666667,17.1666666666667,44.6666666666667,229,103,268,491,109,0,600,600,3,2,10,0.8,0.3,0.3
1760,6023,Singlecast,22206536,1,3,1,1,0.333333333333333,0.166666666666667,99.5,2,1,597,491,109,0,600,600,3,2,10,0.8,0.3,0.3
1761,6023,Multicast,8529829065,3,599,201,201,38.8333333333333,20.1666666666667,41,233,121,246,491,109,0,600,600,3,2,10,0.8,0.3,0.3
